confidence,robustness,distribution,reliability
0.6459893978555256,0.8630055228872073,0.2591452326892945,0.5247197323787233
0.6459893978555256,0.863005522887208,0.23844678972180985,0.510360218901053
0.6459893978555256,0.8630055228872079,0.2194015723870417,0.49639366877999336
0.6459893978555256,0.8630055228872076,0.20187753427952057,0.4828093281554028
0.6459893978555256,0.8630055228872078,0.18575317580169737,0.46959673745795866
0.6459893978555256,0.8630055228872079,0.1709167017695073,0.45674572335557573
0.6459893978555256,0.863005522887208,0.15726524630164498,0.4442463909202198
0.6459893978555256,0.8630055228872081,0.14470415961846908,0.43208911600908484
0.6459893978555256,0.863005522887208,0.1331463518056904,0.4202645378542673
0.6459893978555256,0.863005522887208,0.12251168899295414,0.408763551855232
0.6459893978555256,0.8630055228872078,0.11272643776083437,0.39757730256851914
0.6459893978555256,0.8630055228872077,0.10372275392414254,0.38669717688929667
0.6459893978555256,0.8630055228872076,0.09543821214712538,0.3761147974195055
0.6459893978555256,0.8630055228872079,0.08781537312922827,0.36582201601749315
0.6459893978555256,0.8630055228872078,0.08080138536058973,0.3558109075241684
0.6459893978555256,0.8630055228872073,0.07434761868611209,0.3460737636608463
0.6459893978555256,0.8630055228872071,0.06840932713749683,0.3366030870940859
0.6459893978555256,0.8630055228872078,0.0629453386955517,0.32739158566294785
0.6459893978555256,0.8630055228872078,0.05791776983179811,0.3184321667642322
0.6459893978555256,0.8630055228872078,0.05329176285020449,0.3097179318913677
0.6459893978555256,0.8630055228872079,0.04903524420795649,0.3012421713227518
0.6459893978555256,0.8630055228872079,0.04511870213962544,0.2929983589554486
0.8846217533227976,0.9406712724582326,0.8273530695618018,0.8830028922837456
0.9092105684450966,0.9949442925198334,0.8991716935167626,0.9334734186697962
0.8863062861087183,0.9958586211501701,0.9535819153023143,0.9441619791717352
0.9190248431168815,0.9328361952053282,0.8774174391748509,0.9094516895477284
0.9178484145659749,0.9479913021162087,0.8073363705980979,0.8889485193411724
0.9178484145659749,0.9479913021162087,0.7428528157628981,0.8646214977775514
0.7148836174923345,0.9962171239441033,0.6835196901609355,0.7866474255596617
0.7148836174923345,0.9962171239441034,0.628925618809017,0.7651199822171162
0.7148836174923345,0.9962171239441037,0.5786920840585774,0.7441816602545037
0.7148836174923345,0.9962171239441034,0.5324708012152906,0.7238163377387747
0.7148836174923345,0.9962171239441037,0.4899413037731374,0.7040083339307225
0.7148836174923345,0.9962171239441037,0.45080872152061313,0.6847423972112434
0.7148836174923345,0.9962171239441037,0.41480173611399124,0.66600369333801
0.7148836174923345,0.9962171239441034,0.3816706999429996,0.6477777940235112
0.7148836174923345,0.9962171239441034,0.35118590524642135,0.6300506658256667
0.7148836174923345,0.9962171239441037,0.32313599147686045,0.6128086593424632
0.7148836174923345,0.9962171239441037,0.29732647987243693,0.5960384987022874
0.7148836174923345,0.9962171239441037,0.273578425075144,0.5797272713418717
0.7148836174923345,0.9962171239441037,0.251727174447117,0.563862418063973
0.7148836174923345,0.9962171239441037,0.2316212264827694,0.5484317233671373
0.7148836174923345,0.9962171239441034,0.21312118040181177,0.5334233060400977
